"text","cmp_code","eu_code"
"De Partij voor de Dieren is de eerste en enige partij ter wereld die de belangen van dieren, natuur en milieu centraal stelt.","501",NA
"De Partij voor de Dieren opereert vanuit een ander perspectief dan gebruikelijk is in de politiek.","501",NA
"Waar de andere politieke partijen hun inspanningen goeddeels richten op het behartigen van de korte-termijn belangen van de mens, probeert de Partij voor de Dieren mensen ertoe te bewegen verder te kijken dan alleen het belang van de eigen soort.","501",NA
"Dit heeft een nieuwe politieke stroming op gang gebracht die uitgaat van het overstijgend belang dat zich niet laat vangen in termen van ‘links’ of ‘rechts’ of van traditionele levensbeschouwelijke stromingen.","501",NA
"De Partij voor de Dieren is een seculiere emancipatiebeweging die plaats biedt aan mensen van uiteenlopende achtergronden die elkaar vinden in het streven de aarde leefbaar te houden voor mensen en voor dieren.","501",NA
"‘Alles van waarde is weerloos’.","501",NA
"Dit gaat vooral op voor alles wat het meeste waard is voor het leven: schone lucht,  schoon water, een schone bodem, een stabiel klimaat en een harmonieuze omgang tussen alle levende wezens.","501",NA
"De Partij voor de Dieren wil het heersende recht van de sterkste doorbreken en opkomen voor de belangen van de zwakste.","503",NA
"Dieren zijn dat in onze samenleving bij uitstek.","501",NA
"Net als natuur- en milieuwaarden.","501",NA
"De vele crises die onze planeet teisteren zijn veroorzaakt door menselijk toedoen.","416",NA
"Ze worden veroorzaakt door een gebrek aan toekomstvisie van de gevestigde politieke partijen.","416",NA
"De invloed van mensen heeft een desastreuze invloed op de toekomstmogelijkheden van onze leefomgeving.","416",NA
"Als we niet snel tot andere beleidskeuzes komen, brengt dit komende generaties in onoverkomelijke problemen.","416",NA
"Het is zagen aan de tak waarop we zitten.","416",NA
"Om serieuze aandacht te vragen voor dieren, natuur en milieu in het belang van alle levende wezens op aarde, heeft de Partij voor de Dieren ervoor gekozen de rechten en het welzijn van dieren tot speerpunten van haar inzet te maken.","501",NA
"Er is een beschavingsoffensief noodzakelijk dat vergelijkbaar is met de strijd van weleer tegen de onderdrukking van vrouwen, kinderen en slaven.","503",NA
"De Partij voor de Dieren kiest ervoor de aandacht te verleggen door niet een menscentraal programma maar een planeetbreed programma te presenteren.","416",NA
"Een programma waarin dieren, natuur en milieu, persoonlijke vrijheid en persoonlijke verantwoordelijkheid centraal staan.","416",NA
"Een programma met Recepten voor Mededogen en Duurzaamheid.","416",NA
"De veehouderij trekt een zware wissel op dier, natuur, milieu en op de mens.","501",NA
"Voedsel wordt zo goedkoop mogelijk geproduceerd en de hele wereld over gesleept.","501",NA
"De maatschappelijke kosten die de intensieve productie van voedsel met zich mee brengt voor natuur en milieu worden afgewenteld op de maatschappij","501",NA
"en in de vee-industrie betalen dieren de echte prijs voor de kiloknallers in de winkel.","501",NA
"Tegelijkertijd kunnen boeren nauwelijks het hoofd boven water houden in de bulkproductie die tot standaard verheven is.","703",NA
"Veel consumenten staan niet meer stil bij waar hun voedsel vandaan komt of hoe het geproduceerd wordt.","416",NA
"We geven steeds minder geld uit aan ons voedsel,","416",NA
"en de boer ziet zich genoodzaakt tot verdere schaalvergroting om zich te handhaven.","703",NA
"De Partij voor de Dieren wil een radicale omslag in het landbouwbeleid.","416",NA
"Ons voedsel moet worden geproduceerd binnen de grenzen van dierenwelzijn en de draagkracht van de aarde.","416",NA
"Schone lucht, water en bodem, gezond voedsel en een vitaal en leefbaar platteland staan te allen tijde voorop.","501",NA
"Boeren ontvangen een goede prijs voor een eerlijk product","703",NA
"en worden beloond voor het in stand houden van het landschap.","501",NA
"Het huidige stelsel van directe en onvoorwaardelijke subsidiëring van boeren moet worden afgeschaft.","416",NA
"Deze gelden moeten ten goede komen aan de omschakeling naar een duurzame en diervriendelijke landbouw,","416",NA
"de productie van plantaardige eiwitten,","416",NA
"ontmoediging van de consumptie van dierlijke eiwitten","416",NA
"en de bescherming van de natuur.","501",NA
"De veehouderij wordt op een natuurlijke, ecologische en regionale wijze gereorganiseerd.","416",NA
"Consumenten betalen voor een goed product,","416",NA
"boeren ontvangen een eerlijke prijs","703",NA
"en de kosten voor goed dierenwelzijn en voor natuur en milieu worden doorberekend aan de consument, niet meer betaald door de belastingbetaler.","501",NA
"De intensieve veehouderij wordt afgeschaft en maakt plaats voor een dier-, natuur-, milieu- en mensvriendelijke vorm van veehouderij.","416",NA
"Nederland is het meest veedichte land ter wereld.","501",NA
"In de afgelopen 50 jaar heeft de Nederlandse veehouderij zich ontwikkeld tot een vee-industrie waarin jaarlijks circa 500 miljoen dieren gedood worden.","501",NA
"De dieren zijn in deze periode steeds intensiever geëxploiteerd.","501",NA
"Ze hebben minder ruimte gekregen, ze zien het daglicht niet meer en groeien als gevolg van fokprogramma’s, voer en medicijnen onnatuurlijk snel.","501",NA
"Slachtkuikens kunnen na enkele weken hun eigen lichaamsgewicht niet meer dragen, koeien produceren vier keer meer melk dan 100 jaar geleden en kippen leggen achtmaal zoveel eieren als vroeger.","501",NA
"In de overvolle stallen is er voor de dieren niets te beleven, waardoor ze aan stress lijden en ernstig gestoord gedrag vertonen.","501",NA
"De vee-industrie heeft ook grote nadelige gevolgen voor het milieu en de natuur.","501",NA
"De afvalstromen zijn enorm.","501",NA
"Nederland heeft een groot mestoverschot, de ammoniakuitstoot is te hoog en de uitstoot van methaan en lachgas is een belangrijke bron van de Nederlandse broeikasgasuitstoot.","501",NA
"Om de dieren te voeren wordt op grote schaal tropisch regenwoud gekapt voor de aanleg van sojaplantages ten behoeve van goedkoop veevoer voor de Nederlandse vee-industrie.","501",NA
"De intensieve en massale veehouderij brengt bovendien grote risico’s met zich mee voor mens en dier in de vorm van ernstige epidemieën en dierziektecrises.","501",NA
"De recente uitbraak van Q-koorts heeft dat andermaal aangetoond.","501",NA
"Door verdergaande schaalvergroting komen landschap en gezinsbedrijven onder druk te staan.","501",NA
"De Partij voor de Dieren wil toe naar een dier-, natuur-, milieu- en mensvriendelijke vorm van veehouderij.","416",NA
"De Nederlandse veestapel wordt vergaand verkleind,","501",NA
"en de dieren worden op een extensieve manier gehouden.","501",NA
"Dieren die gehouden worden, worden goed behandeld.","501",NA
"Huisvesting wordt rond het dier vormgegeven en staat ten dienste van zijn welzijn en gezondheid, waardoor ingrepen niet meer nodig zijn en het antibioticagebruik drastisch vermindert.","501",NA
